,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideFeed,FeedRate,SpindleSpeed,RapidTraverseKey,PowerConsumption,IndoorGPSx,IndoorGPSy,Phase,Phase_compressed,Production
0,2021-12-07 07:39:24,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3600.0,1999.0,0.0,2079.64,-0.445,1.205,7,1,0
11271,2021-12-07 07:39:25,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2077.69,-0.412,1.203,7,1,0
1,2021-12-07 07:39:26,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2073.01,-0.327,1.221,7,1,0
11272,2021-12-07 07:39:27,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2072.61,-0.297,1.251,7,1,0
2,2021-12-07 07:39:28,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2077.68,-0.265,1.259,7,1,0
3,2021-12-07 07:39:31,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2110.85,-0.198,1.225,7,1,0
4,2021-12-07 07:39:32,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2234.12,-0.191,1.22,7,1,0
5,2021-12-07 07:39:34,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2224.76,-0.264,1.226,7,1,0
6,2021-12-07 07:39:36,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2259.87,-0.243,1.242,7,1,0
7,2021-12-07 07:39:38,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2203.69,-0.259,1.256,7,1,0
8,2021-12-07 07:39:40,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2070.28,-0.246,1.259,7,1,0
9,2021-12-07 07:39:43,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2069.11,-0.325,1.241,7,1,0
10,2021-12-07 07:39:45,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2090.95,-0.334,1.227,7,1,0
11,2021-12-07 07:39:46,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,3145.8,-0.34,1.22,7,1,0
12,2021-12-07 07:39:48,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2275.08,-0.346,1.215,7,1,0
13,2021-12-07 07:39:51,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2373.38,-0.313,1.217,7,1,0
14,2021-12-07 07:39:52,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2369.1,-0.312,1.24,7,1,0
15,2021-12-07 07:39:54,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2379.24,-0.264,1.259,7,1,0
16,2021-12-07 07:39:56,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2302.4,-0.269,1.252,7,1,0
17,2021-12-07 07:39:59,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2074.18,-0.29,1.241,7,1,0
18,2021-12-07 07:40:00,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2069.11,-0.355,1.214,7,1,0
19,2021-12-07 07:40:02,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2047.27,-0.225,1.442,7,1,0
20,2021-12-07 07:40:05,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,459.0,1999.0,0.0,2119.43,-0.405,1.463,7,1,0
21,2021-12-07 07:40:07,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2239.97,-0.413,1.437,7,1,0
22,2021-12-07 07:40:08,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2240.75,-0.378,1.329,7,1,0
23,2021-12-07 07:40:10,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2250.11,-0.31,1.152,7,1,0
24,2021-12-07 07:40:13,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2083.15,-0.292,1.018,7,1,0
25,2021-12-07 07:40:14,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2074.95,-0.187,1.1,7,1,0
11537,2021-12-07 07:40:15,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2083.93,-0.108,1.053,7,1,0
26,2021-12-07 07:40:16,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2081.98,-0.079,1.058,7,1,0
27,2021-12-07 07:40:19,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2077.69,-0.112,1.146,7,1,0
28,2021-12-07 07:40:21,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2109.29,-0.062,1.072,7,1,0
29,2021-12-07 07:40:23,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2358.56,-0.034,1.043,7,1,0
30,2021-12-07 07:40:25,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2381.58,-0.129,1.068,7,1,0
31,2021-12-07 07:40:26,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2387.83,-0.134,1.123,7,1,0
32,2021-12-07 07:40:29,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2370.27,-0.166,1.185,7,1,0
33,2021-12-07 07:40:30,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2364.02,-0.161,1.071,7,1,0
11538,2021-12-07 07:40:31,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2346.08,-0.299,1.024,7,1,0
34,2021-12-07 07:40:32,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2078.47,-0.514,0.998,7,1,0
35,2021-12-07 07:40:34,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2079.64,-0.639,1.033,7,1,0
36,2021-12-07 07:40:37,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2069.11,-0.412,1.621,7,1,0
37,2021-12-07 07:40:39,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2073.79,-0.355,1.692,7,1,0
38,2021-12-07 07:40:40,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2094.85,-0.301,1.796,7,1,0
39,2021-12-07 07:40:42,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2242.31,-0.309,1.822,7,1,0
40,2021-12-07 07:40:45,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2249.33,-0.327,1.774,7,1,0
41,2021-12-07 07:40:46,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2270.39,-0.356,1.79,7,1,0
11539,2021-12-07 07:40:47,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2266.88,-0.356,1.797,7,1,0
42,2021-12-07 07:40:48,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2188.48,-0.376,1.799,7,1,0
43,2021-12-07 07:40:50,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2071.45,-0.379,1.796,7,1,0
11006,2021-12-07 07:40:51,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2057.79,-0.384,1.796,7,1,0
44,2021-12-07 07:40:53,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2089.78,-0.392,1.81,7,1,0
45,2021-12-07 07:40:54,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2087.84,-0.386,1.811,7,1,0
11540,2021-12-07 07:40:55,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2101.88,-0.392,1.809,7,1,0
46,2021-12-07 07:40:56,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2100.71,-0.391,1.811,7,1,0
11008,2021-12-07 07:40:58,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2390.56,-0.373,1.794,7,1,0
11541,2021-12-07 07:41:00,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,3371.68,-0.393,1.8,7,1,0
48,2021-12-07 07:41:01,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2421.37,-0.405,1.801,7,1,0
49,2021-12-07 07:41:02,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2380.41,-0.411,1.801,7,1,0
11273,2021-12-07 07:41:03,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2384.7,-0.411,1.806,7,1,0
50,2021-12-07 07:41:04,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2371.43,-0.411,1.809,7,1,0
11203,2021-12-07 07:41:06,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2095.24,-0.403,1.808,7,1,0
51,2021-12-07 07:41:07,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2093.69,-0.38,1.804,7,1,0
52,2021-12-07 07:41:09,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2097.19,-0.394,1.804,7,1,0
53,2021-12-07 07:41:10,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2060.52,-0.371,1.787,7,1,0
11274,2021-12-07 07:41:11,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2090.17,-0.404,1.808,7,1,0
54,2021-12-07 07:41:13,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2072.23,-0.398,1.819,7,1,0
55,2021-12-07 07:41:14,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2066.76,-0.415,1.81,7,1,0
56,2021-12-07 07:41:16,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2239.2,-0.372,1.811,7,1,0
57,2021-12-07 07:41:20,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2246.21,-0.404,1.8,7,1,0
58,2021-12-07 07:41:22,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3523.0,2000.0,0.0,2256.36,-0.396,1.794,7,1,0
59,2021-12-07 07:41:24,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2071.45,-0.396,1.799,7,1,0
60,2021-12-07 07:41:27,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2064.03,-0.362,1.772,7,1,0
61,2021-12-07 07:41:28,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2085.1,-0.353,1.783,7,1,0
62,2021-12-07 07:41:30,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2100.32,-0.361,1.766,7,1,0
63,2021-12-07 07:41:33,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2382.37,-0.347,1.774,7,1,0
64,2021-12-07 07:41:34,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2368.7,-0.35,1.781,7,1,0
65,2021-12-07 07:41:36,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2367.15,-0.363,1.782,7,1,0
66,2021-12-07 07:41:38,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2364.03,-0.392,1.789,7,1,0
67,2021-12-07 07:41:41,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2137.38,-0.401,1.784,7,1,0
68,2021-12-07 07:41:42,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2078.47,-0.393,1.779,7,1,0
12270,2021-12-07 07:41:43,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2069.89,-0.372,1.776,7,1,0
69,2021-12-07 07:41:44,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2081.98,-0.386,1.777,7,1,0
70,2021-12-07 07:41:47,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2077.69,-0.385,1.79,7,1,0
11542,2021-12-07 07:41:48,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2065.6,-0.378,1.791,7,1,0
71,2021-12-07 07:41:49,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2112.41,-0.375,1.791,7,1,0
72,2021-12-07 07:41:50,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2220.86,-0.373,1.792,7,1,0
73,2021-12-07 07:41:52,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2220.47,-0.372,1.793,7,1,0
74,2021-12-07 07:41:54,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2882.48,-0.358,1.781,7,1,0
75,2021-12-07 07:41:57,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2265.72,-0.376,1.795,7,1,0
76,2021-12-07 07:41:58,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2064.82,-0.408,1.831,7,1,0
11543,2021-12-07 07:41:59,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2049.21,-0.341,1.852,7,1,0
77,2021-12-07 07:42:01,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2084.31,-0.39,1.772,7,1,0
78,2021-12-07 07:42:03,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2073.79,-0.416,1.767,7,1,0
79,2021-12-07 07:42:05,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2097.19,-0.404,1.785,7,1,0
80,2021-12-07 07:42:08,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2373.39,-0.452,1.797,7,1,0
81,2021-12-07 07:42:11,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2376.9,-0.406,1.788,7,1,0
82,2021-12-07 07:42:13,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2365.59,-0.423,1.812,7,1,0
83,2021-12-07 07:42:14,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2380.41,-0.42,1.815,7,1,0
11544,2021-12-07 07:42:15,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2105.78,-0.413,1.824,7,1,0
84,2021-12-07 07:42:16,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2070.66,-0.423,1.829,7,1,0
85,2021-12-07 07:42:19,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2076.13,-0.387,1.824,7,1,0
86,2021-12-07 07:42:21,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2083.15,-0.402,1.829,7,1,0
87,2021-12-07 07:42:22,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2083.15,-0.386,1.82,7,1,0
11545,2021-12-07 07:42:23,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2079.64,-0.371,1.821,7,1,0
88,2021-12-07 07:42:24,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2225.15,-0.392,1.838,7,1,0
89,2021-12-07 07:42:27,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2230.22,-0.435,1.818,7,1,0
11546,2021-12-07 07:42:28,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2247.39,-0.438,1.811,7,1,0
90,2021-12-07 07:42:29,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2248.55,-0.434,1.804,7,1,0
91,2021-12-07 07:42:30,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2248.16,-0.436,1.805,7,1,0
11547,2021-12-07 07:42:31,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2459.99,-0.431,1.812,7,1,0
92,2021-12-07 07:42:32,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2202.92,-0.424,1.8,7,1,0
93,2021-12-07 07:42:35,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2065.59,-0.442,1.806,7,1,0
94,2021-12-07 07:42:37,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2065.2,-0.411,1.783,7,1,0
95,2021-12-07 07:42:38,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2059.74,-0.379,1.781,7,1,0
11548,2021-12-07 07:42:39,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2098.36,-0.334,1.794,7,1,0
96,2021-12-07 07:42:41,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2147.52,-0.376,1.79,7,1,0
97,2021-12-07 07:42:43,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2377.3,-0.339,1.774,7,1,0
98,2021-12-07 07:42:45,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2369.88,-0.366,1.779,7,1,0
99,2021-12-07 07:42:48,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,3429.41,-0.396,1.824,7,1,0
100,2021-12-07 07:42:50,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2052.73,-0.413,1.83,7,1,0
101,2021-12-07 07:42:55,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2083.54,-0.398,1.755,7,1,0
102,2021-12-07 07:42:56,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2083.15,-0.397,1.775,7,1,0
103,2021-12-07 07:42:58,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2073.01,-0.338,1.78,7,1,0
104,2021-12-07 07:43:01,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2230.61,-0.335,1.716,7,1,0
105,2021-12-07 07:43:04,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2245.83,-0.332,1.738,7,1,0
106,2021-12-07 07:43:06,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,288.0,2000.0,0.0,2110.07,-0.336,1.745,7,1,0
107,2021-12-07 07:43:09,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2064.43,-0.445,1.508,7,1,0
108,2021-12-07 07:43:10,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2080.03,-0.349,1.518,7,1,0
11550,2021-12-07 07:43:11,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,2496.0,2000.0,0.0,2058.57,-0.192,1.81,7,1,0
109,2021-12-07 07:43:12,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2091.73,-0.105,2.367,20,4,0
110,2021-12-07 07:43:15,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2231.79,-0.016,2.94,20,4,0
111,2021-12-07 07:43:17,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,1999.0,0.0,2378.07,-0.003,3.021,20,4,0
112,2021-12-07 07:43:18,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2370.27,-0.001,3.037,20,4,0
11551,2021-12-07 07:43:19,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2376.52,0.001,3.046,20,4,0
11552,2021-12-07 07:43:22,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2368.71,0.002,3.055,20,4,0
114,2021-12-07 07:43:23,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3600.0,2000.0,0.0,2387.04,0.002,3.056,20,4,0
